6e-05 0.5789626174591164 0.12228346723700037 0.0009089454948240859
0.00030000000000000003 2.51714068048106 0.521839052889369 0.020220440753445337
0.00054 3.9696284090440317 0.80699316335838 0.05781434582909581
0.0007800000000000002 5.060994818020303 1.0080567193571417 0.10672613608544615
0.0010200000000000003 5.883667402164994 1.147438358927456 0.1619878677129319
0.00126 6.5062414716263595 1.2416943634164979 0.22009476958868737
0.0014999999999999998 6.979639943296697 1.3030476846927297 0.27861130844275583
0.0017399999999999996 7.341679773525368 1.3405134933264493 0.33588051127895224
0.0019799999999999996 7.620457296770423 1.360733103676981 0.3908097114298047
0.00222 7.836858056304406 1.3685917712849522 0.44271283821272184
0.002460000000000001 8.006417639783466 1.3676763190861942 0.4911945234982676
0.0027000000000000014 8.14070142088966 1.3606140664566797 0.5360651175288748
0.002940000000000002 8.248327663448388 1.3493238004900348 0.5772785363892293
0.0031800000000000027 8.335726241671985 1.33520157232546 0.6148869606060892
0.0034200000000000033 8.407701360366572 1.319258203888817 0.6490079581780825
0.003660000000000004 8.467848965743466 1.3022210192201646 0.6798007565351607
0.0039000000000000046 8.518866422575844 1.2846090746662648 0.7074492407372663
0.004140000000000005 8.562782312114699 1.2667887608548185 0.7321498868997827
0.004380000000000005 8.601126999276998 1.2490148695367724 0.7541033076410001
0.004620000000000006 8.635059276234673 1.2314608992375886 0.773508432724669
0.004860000000000007 8.665460430193692 1.214241395975179 0.7905586044736748
0.005100000000000007 8.693004148235358 1.1974284007110845 0.8054390572714711
0.005340000000000008 8.71820849651682 1.1810635382008705 0.8183253908234502
0.0055800000000000086 8.741474598408686 1.1651668839487686 0.829382750625012
0.005820000000000009 8.76311544064326 1.1497434510638522 0.8387655057653299
0.00606000000000001 8.783377350302807 1.1347879202868782 0.8466172708169792
0.0063000000000000105 8.802456028474316 1.120288074537734 0.8530711603317194
0.006540000000000011 8.82050853932178 1.1062272793691739 0.8582501952419783
0.006780000000000012 8.837662292214262 1.0925862618416837 0.8622678031157673
0.007020000000000012 8.854021786808518 1.079344374506425 0.8652283708482847
0.007260000000000013 8.869673692463072 1.066480482431493 0.8672278205653261
0.007500000000000014 8.884690686149657 1.0539735751086796 0.8683541884236581
0.007740000000000014 8.899134363856087 1.0418031783558974 0.8686881924819089
0.007980000000000013 8.913057459502285 1.0299496215551165 0.8683037805189143
0.00822000000000001 8.926505545326167 1.0183942009367293 0.8672686520658642
0.008460000000000007 8.93951834313168 1.0071192688044577 0.8656447513423929
0.008700000000000005 8.952130742720202 0.996108270601465 0.8634887295024247
0.008940000000000002 8.964373599277886 0.9853457458155684 0.8608523757933464
0.009179999999999999 8.976274363262904 0.9748173043664082 0.8577830180523056
0.009419999999999996 8.987857582795591 0.9645095869078939 0.8543238935096459
0.009659999999999993 8.999145308490252 0.9544102151171724 0.8505144912179079
0.00989999999999999 9.010157423182926 0.9445077363060049 0.8463908676314905
0.010139999999999988 9.020911913439004 0.9347915654182852 0.8419859369681055
0.010379999999999985 9.031425095575102 0.9252519265473959 0.8373297380186608
0.010619999999999982 9.041711805834817 0.9158797954295461 0.8324496790591447
0.010859999999999979 9.051785562046966 0.906666843877803 0.8273707624724015
0.011099999999999976 9.06165870236604 0.8976053867671367 0.8221157906209383
0.011339999999999973 9.07134250539868 0.8886883319271212 0.8167055544323533
0.01157999999999997 9.08084729504631 0.8799091331191532 0.811159006072542
0.011819999999999968 9.0901825326602 0.8712617461493084 0.8054934169926539
0.012059999999999965 8.520394281091269 0.7404571208446457 0.7988155770518903
0.012299999999999962 4.507390117292287 -0.10156746049719095 0.7602929188637901
0.01253999999999996 1.5030221202053986 -0.7055551547313672 0.6829968340638853
0.012779999999999956 -0.7514946503336376 -1.1345071153857624 0.5814715149348583
0.013019999999999953 -2.448166643348325 -1.435003714904692 0.46610638446264213
